weird_dates,height,depth,date
736929.6278,4.271806929,0,'22-Aug-2017 15:04:00.000'
736929.7528,4.276928986,0,'22-Aug-2017 18:04:00.000'
736929.8778,4.266684872,0,'22-Aug-2017 21:04:00.000'
736930.0028,4.266684872,0,'23-Aug-2017 00:04:00.000'
736930.1278,4.266684872,0,'23-Aug-2017 03:04:00.000'
736930.2528,4.266684872,0,'23-Aug-2017 06:04:00.000'
736930.3778,4.271806929,0,'23-Aug-2017 09:04:00.000'
736930.5028,4.271806929,0,'23-Aug-2017 12:04:00.000'
736930.6278,4.261562815,0,'23-Aug-2017 15:04:00.000'
736930.7528,4.261562815,0,'23-Aug-2017 18:04:00.000'
736930.8778,4.266684872,0,'23-Aug-2017 21:04:00.000'
736931.0028,4.266684872,0,'24-Aug-2017 00:04:00.000'
736931.1278,4.266684872,0,'24-Aug-2017 03:04:00.000'
736931.2528,4.266684872,0,'24-Aug-2017 06:04:00.000'
736931.3778,4.266684872,0,'24-Aug-2017 09:04:00.000'
736931.5028,4.261562815,0,'24-Aug-2017 12:04:00.000'
736931.6278,4.2513187,0,'24-Aug-2017 15:04:00.000'
736931.7528,4.256440758,0,'24-Aug-2017 18:04:00.000'
736931.8778,4.261562815,0,'24-Aug-2017 21:04:00.000'
736932.0028,4.266684872,0,'25-Aug-2017 00:04:00.000'
736932.1278,4.266684872,0,'25-Aug-2017 03:04:00.000'
736932.2528,4.266684872,0,'25-Aug-2017 06:04:00.000'
736932.3778,4.261562815,0,'25-Aug-2017 09:04:00.000'
736932.5028,4.261562815,0,'25-Aug-2017 12:04:00.000'
736932.6278,4.2513187,0,'25-Aug-2017 15:04:00.000'
736932.7528,4.256440758,0,'25-Aug-2017 18:04:00.000'
736932.8778,4.261562815,0,'25-Aug-2017 21:04:00.000'
736933.0028,4.261562815,0,'26-Aug-2017 00:04:00.000'
736933.1278,4.261562815,0,'26-Aug-2017 03:04:00.000'
736933.2528,4.266684872,0,'26-Aug-2017 06:04:00.000'
736933.3778,4.266684872,0,'26-Aug-2017 09:04:00.000'
736933.5028,4.266684872,0,'26-Aug-2017 12:04:00.000'
736933.6278,4.261562815,0,'26-Aug-2017 15:04:00.000'
736933.7528,4.261562815,0,'26-Aug-2017 18:04:00.000'
736933.8778,4.261562815,0,'26-Aug-2017 21:04:00.000'
736934.0028,4.261562815,0,'27-Aug-2017 00:04:00.000'
736934.1278,4.261562815,0,'27-Aug-2017 03:04:00.000'
736934.2528,4.266684872,0,'27-Aug-2017 06:04:00.000'
736934.3778,4.266684872,0,'27-Aug-2017 09:04:00.000'
736934.5028,4.266684872,0,'27-Aug-2017 12:04:00.000'
736934.6278,4.261562815,0,'27-Aug-2017 15:04:00.000'
736934.7528,4.261562815,0,'27-Aug-2017 18:04:00.000'
736934.8778,4.261562815,0,'27-Aug-2017 21:04:00.000'
736935.0028,4.261562815,0,'28-Aug-2017 00:04:00.000'
736935.1278,4.261562815,0,'28-Aug-2017 03:04:00.000'
736935.2528,4.271806929,0,'28-Aug-2017 06:04:00.000'
736935.3778,4.266684872,0,'28-Aug-2017 09:04:00.000'
736935.5028,4.266684872,0,'28-Aug-2017 12:04:00.000'
736935.6278,4.271806929,0,'28-Aug-2017 15:04:00.000'
736935.7528,4.261562815,0,'28-Aug-2017 18:04:00.000'
736935.8778,4.256440758,0,'28-Aug-2017 21:04:00.000'
736936.0028,4.256440758,0,'29-Aug-2017 00:04:00.000'
736936.1278,4.256440758,0,'29-Aug-2017 03:04:00.000'
736936.2528,4.2513187,0,'29-Aug-2017 06:04:00.000'
736936.3778,4.261562815,0,'29-Aug-2017 09:04:00.000'
736936.5028,4.261562815,0,'29-Aug-2017 12:04:00.000'
736936.6278,4.2513187,0,'29-Aug-2017 15:04:00.000'
736936.7528,4.2513187,0,'29-Aug-2017 18:04:00.000'
736936.8778,4.261562815,0,'29-Aug-2017 21:04:00.000'
736937.0028,4.261562815,0,'30-Aug-2017 00:04:00.000'
736937.1278,4.261562815,0,'30-Aug-2017 03:04:00.000'
736937.2528,4.266684872,0,'30-Aug-2017 06:04:00.000'
736937.3778,4.266684872,0,'30-Aug-2017 09:04:00.000'
736937.5028,4.29741732,0,'30-Aug-2017 12:04:00.000'
736937.6278,4.302539377,0,'30-Aug-2017 15:04:00.000'
736937.7528,4.307661434,0,'30-Aug-2017 18:04:00.000'
736937.8778,4.29741732,0,'30-Aug-2017 21:04:00.000'
736938.0028,4.29741732,0,'31-Aug-2017 00:04:00.000'
736938.1278,4.29741732,0,'31-Aug-2017 03:04:00.000'
736938.2528,4.302539377,0,'31-Aug-2017 06:04:00.000'
736938.3778,4.287173206,0,'31-Aug-2017 09:04:00.000'
736938.5028,4.287173206,0,'31-Aug-2017 12:04:00.000'
736938.6278,4.256440758,0,'31-Aug-2017 15:04:00.000'
736938.7528,4.225708309,0,'31-Aug-2017 18:04:00.000'
736938.8778,4.338393883,0,'31-Aug-2017 21:04:00.000'
736939.0028,4.338393883,0,'01-Sep-2017 00:04:00.000'
736939.1278,4.34351594,0,'01-Sep-2017 03:04:00.000'
736939.2528,4.338393883,0,'01-Sep-2017 06:04:00.000'
736939.3778,4.34351594,0,'01-Sep-2017 09:04:00.000'
736939.5028,4.34351594,0,'01-Sep-2017 12:04:00.000'
736939.6278,4.333271825,0,'01-Sep-2017 15:04:00.000'
736939.7528,4.333271825,0,'01-Sep-2017 18:04:00.000'
736939.8778,4.338393883,0,'01-Sep-2017 21:04:00.000'
736940.0028,4.34351594,0,'02-Sep-2017 00:04:00.000'
736940.1278,4.34351594,0,'02-Sep-2017 03:04:00.000'
736940.2528,4.34351594,0,'02-Sep-2017 06:04:00.000'
736940.3778,4.364004273,0,'02-Sep-2017 09:04:00.000'
736940.5028,4.384492502,0,'02-Sep-2017 12:04:00.000'
736940.6278,4.389614559,0,'02-Sep-2017 15:04:00.000'
736940.7528,4.389614559,0,'02-Sep-2017 18:04:00.000'
736940.8778,4.384492502,0,'02-Sep-2017 21:04:00.000'
736941.0028,4.379370445,0,'03-Sep-2017 00:04:00.000'
736941.1278,4.389614559,0,'03-Sep-2017 03:04:00.000'
736941.2528,4.384492502,0,'03-Sep-2017 06:04:00.000'
736941.3778,4.389614559,0,'03-Sep-2017 09:04:00.000'
736941.5028,4.379370445,0,'03-Sep-2017 12:04:00.000'
736941.6278,4.379370445,0,'03-Sep-2017 15:04:00.000'
736941.7528,4.379370445,0,'03-Sep-2017 18:04:00.000'
736941.8778,4.384492502,0,'03-Sep-2017 21:04:00.000'
736942.0028,4.389614559,0,'04-Sep-2017 00:04:00.000'
736942.1278,4.384492502,0,'04-Sep-2017 03:04:00.000'
736942.2528,4.389614559,0,'04-Sep-2017 06:04:00.000'
736942.3778,4.389614559,0,'04-Sep-2017 09:04:00.000'
736942.5028,4.389614559,0,'04-Sep-2017 12:04:00.000'
736942.6278,4.394736617,0,'04-Sep-2017 15:04:00.000'
736942.7528,4.394736617,0,'04-Sep-2017 18:04:00.000'
736942.8778,4.399858779,0,'04-Sep-2017 21:04:00.000'
736943.0028,4.399858779,0,'05-Sep-2017 00:04:00.000'
736943.1278,4.394736617,0,'05-Sep-2017 03:04:00.000'
736943.2528,4.389614559,0,'05-Sep-2017 06:04:00.000'
736943.3778,4.389614559,0,'05-Sep-2017 09:04:00.000'
736943.5028,4.389614559,0,'05-Sep-2017 12:04:00.000'
736943.6278,4.389614559,0,'05-Sep-2017 15:04:00.000'
736943.7528,4.389614559,0,'05-Sep-2017 18:04:00.000'
736943.8778,4.389614559,0,'05-Sep-2017 21:04:00.000'
736944.0028,4.394736617,0,'06-Sep-2017 00:04:00.000'
736944.1278,4.389614559,0,'06-Sep-2017 03:04:00.000'
736944.2528,4.394736617,0,'06-Sep-2017 06:04:00.000'
736944.3778,4.394736617,0,'06-Sep-2017 09:04:00.000'
736944.5028,4.394736617,0,'06-Sep-2017 12:04:00.000'
736944.6278,4.389614559,0,'06-Sep-2017 15:04:00.000'
736944.7528,4.394736617,0,'06-Sep-2017 18:04:00.000'
736944.8778,4.394736617,0,'06-Sep-2017 21:04:00.000'
736945.0028,4.399858779,0,'07-Sep-2017 00:04:00.000'
736945.1278,4.394736617,0,'07-Sep-2017 03:04:00.000'
736945.2528,4.394736617,0,'07-Sep-2017 06:04:00.000'
736945.3778,4.394736617,0,'07-Sep-2017 09:04:00.000'
736945.5028,4.389614559,0,'07-Sep-2017 12:04:00.000'
736945.6278,4.389614559,0,'07-Sep-2017 15:04:00.000'
736945.7528,4.389614559,0,'07-Sep-2017 18:04:00.000'
736945.8778,4.394736617,0,'07-Sep-2017 21:04:00.000'
736946.0028,4.384492502,0,'08-Sep-2017 00:04:00.000'
736946.1278,4.389614559,0,'08-Sep-2017 03:04:00.000'
736946.2528,4.389614559,0,'08-Sep-2017 06:04:00.000'
736946.3778,4.394736617,0,'08-Sep-2017 09:04:00.000'
736946.5028,4.394736617,0,'08-Sep-2017 12:04:00.000'
736946.6278,4.394736617,0,'08-Sep-2017 15:04:00.000'
736946.7528,4.389614559,0,'08-Sep-2017 18:04:00.000'
736946.8778,4.389614559,0,'08-Sep-2017 21:04:00.000'
736947.0028,4.394736617,0,'09-Sep-2017 00:04:00.000'
736947.1278,4.394736617,0,'09-Sep-2017 03:04:00.000'
736947.2528,4.399858779,0,'09-Sep-2017 06:04:00.000'
736947.3778,4.404980836,0,'09-Sep-2017 09:04:00.000'
736947.5028,4.399858779,0,'09-Sep-2017 12:04:00.000'
736947.6278,4.404980836,0,'09-Sep-2017 15:04:00.000'
736947.7528,4.394736617,0,'09-Sep-2017 18:04:00.000'
736947.8778,4.394736617,0,'09-Sep-2017 21:04:00.000'
736948.0028,4.399858779,0,'10-Sep-2017 00:04:00.000'
736948.1278,4.399858779,0,'10-Sep-2017 03:04:00.000'
736948.2528,4.394736617,0,'10-Sep-2017 06:04:00.000'
736948.3778,4.389614559,0,'10-Sep-2017 09:04:00.000'
736948.5028,4.399858779,0,'10-Sep-2017 12:04:00.000'
736948.6278,4.399858779,0,'10-Sep-2017 15:04:00.000'
736948.7528,4.399858779,0,'10-Sep-2017 18:04:00.000'
736948.8778,4.394736617,0,'10-Sep-2017 21:04:00.000'
736949.0028,4.394736617,0,'11-Sep-2017 00:04:00.000'
736949.1278,4.399858779,0,'11-Sep-2017 03:04:00.000'
736949.2528,4.410102893,0,'11-Sep-2017 06:04:00.000'
736949.3778,4.41522495,0,'11-Sep-2017 09:04:00.000'
736949.5028,4.425469065,0,'11-Sep-2017 12:04:00.000'
736949.6278,4.394736617,0,'11-Sep-2017 15:04:00.000'
736949.7528,4.394736617,0,'11-Sep-2017 18:04:00.000'
736949.8771,4.394736617,0,'11-Sep-2017 21:02:59.999'
736950.0028,4.394736617,0,'12-Sep-2017 00:04:00.000'
736950.1278,4.389614559,0,'12-Sep-2017 03:04:00.000'
736950.2521,4.394736617,0,'12-Sep-2017 06:02:59.999'
736950.3771,4.399858779,0,'12-Sep-2017 09:02:59.999'
736950.5021,4.399858779,0,'12-Sep-2017 12:02:59.999'
736950.6271,4.399858779,0,'12-Sep-2017 15:02:59.999'
736950.7521,4.394736617,0,'12-Sep-2017 18:02:59.999'
736950.8771,4.399858779,0,'12-Sep-2017 21:02:59.999'
736951.0021,4.399858779,0,'13-Sep-2017 00:02:59.999'
736951.1271,4.394736617,0,'13-Sep-2017 03:02:59.999'
736951.2521,4.394736617,0,'13-Sep-2017 06:02:59.999'
736951.3771,4.394736617,0,'13-Sep-2017 09:02:59.999'
736951.5021,4.394736617,0,'13-Sep-2017 12:02:59.999'
736951.6271,4.394736617,0,'13-Sep-2017 15:02:59.999'
736951.7521,4.389614559,0,'13-Sep-2017 18:02:59.999'
736951.8771,4.404980836,0,'13-Sep-2017 21:02:59.999'
736952.0021,4.399858779,0,'14-Sep-2017 00:02:59.999'
736952.1271,4.410102893,0,'14-Sep-2017 03:02:59.999'
736952.2521,4.389614559,0,'14-Sep-2017 06:02:59.999'
736952.3771,4.389614559,0,'14-Sep-2017 09:02:59.999'
736952.5021,4.420347008,0,'14-Sep-2017 12:02:59.999'
736952.6271,4.440835341,0,'14-Sep-2017 15:02:59.999'
736952.7521,4.430591122,0,'14-Sep-2017 18:02:59.999'
736952.8771,4.430591122,0,'14-Sep-2017 21:02:59.999'
736953.0021,4.430591122,0,'15-Sep-2017 00:02:59.999'
736953.1271,4.440835341,0,'15-Sep-2017 03:02:59.999'
736953.2521,4.435713179,0,'15-Sep-2017 06:02:59.999'
736953.3771,4.435713179,0,'15-Sep-2017 09:02:59.999'
736953.5021,4.440835341,0,'15-Sep-2017 12:02:59.999'
736953.6271,4.445957398,0,'15-Sep-2017 15:02:59.999'
736953.7521,4.445957398,0,'15-Sep-2017 18:02:59.999'
736953.8771,4.440835341,0,'15-Sep-2017 21:02:59.999'
736954.0028,4.430591122,0,'16-Sep-2017 00:04:00.000'
736954.1278,4.435713179,0,'16-Sep-2017 03:04:00.000'
736954.2521,4.435713179,0,'16-Sep-2017 06:02:59.999'
736954.3778,4.425469065,0,'16-Sep-2017 09:04:00.000'
736954.5021,4.425469065,0,'16-Sep-2017 12:02:59.999'
736954.6271,4.425469065,0,'16-Sep-2017 15:02:59.999'
736954.7521,4.430591122,0,'16-Sep-2017 18:02:59.999'
736954.8778,4.425469065,0,'16-Sep-2017 21:04:00.000'
736955.0021,4.435713179,0,'17-Sep-2017 00:02:59.999'
736955.1271,4.430591122,0,'17-Sep-2017 03:02:59.999'
736955.2528,4.430591122,0,'17-Sep-2017 06:04:00.000'
736955.3771,4.430591122,0,'17-Sep-2017 09:02:59.999'
736955.5021,4.435713179,0,'17-Sep-2017 12:02:59.999'
736955.6278,4.425469065,0,'17-Sep-2017 15:04:00.000'
736955.7521,4.430591122,0,'17-Sep-2017 18:02:59.999'
736955.8771,4.430591122,0,'17-Sep-2017 21:02:59.999'
736956.0021,4.430591122,0,'18-Sep-2017 00:02:59.999'
736956.1271,4.435713179,0,'18-Sep-2017 03:02:59.999'
736956.2521,4.430591122,0,'18-Sep-2017 06:02:59.999'
736956.3771,4.430591122,0,'18-Sep-2017 09:02:59.999'
736956.5021,4.430591122,0,'18-Sep-2017 12:02:59.999'
736956.6271,4.425469065,0,'18-Sep-2017 15:02:59.999'
736956.7521,4.430591122,0,'18-Sep-2017 18:02:59.999'
736956.8771,4.430591122,0,'18-Sep-2017 21:02:59.999'
736957.0021,4.430591122,0,'19-Sep-2017 00:02:59.999'
736957.1271,4.430591122,0,'19-Sep-2017 03:02:59.999'
736957.2521,4.435713179,0,'19-Sep-2017 06:02:59.999'
736957.3771,4.430591122,0,'19-Sep-2017 09:02:59.999'
736957.5021,4.430591122,0,'19-Sep-2017 12:02:59.999'
736957.6271,4.430591122,0,'19-Sep-2017 15:02:59.999'
736957.7521,4.435713179,0,'19-Sep-2017 18:02:59.999'
736957.8771,4.430591122,0,'19-Sep-2017 21:02:59.999'
736958.0021,4.435713179,0,'20-Sep-2017 00:02:59.999'
736958.1271,4.430591122,0,'20-Sep-2017 03:02:59.999'
736958.2521,4.430591122,0,'20-Sep-2017 06:02:59.999'
736958.3771,4.430591122,0,'20-Sep-2017 09:02:59.999'
736958.5021,4.430591122,0,'20-Sep-2017 12:02:59.999'
736958.6271,4.430591122,0,'20-Sep-2017 15:02:59.999'
736958.7521,4.425469065,0,'20-Sep-2017 18:02:59.999'
736958.8771,4.430591122,0,'20-Sep-2017 21:02:59.999'
736959.0021,4.425469065,0,'21-Sep-2017 00:02:59.999'
736959.1271,4.425469065,0,'21-Sep-2017 03:02:59.999'
736959.2521,4.430591122,0,'21-Sep-2017 06:02:59.999'
736959.3771,4.430591122,0,'21-Sep-2017 09:02:59.999'
736959.5021,4.430591122,0,'21-Sep-2017 12:02:59.999'
736959.6271,4.430591122,0,'21-Sep-2017 15:02:59.999'
736959.7521,4.425469065,0,'21-Sep-2017 18:02:59.999'
736959.8771,4.430591122,0,'21-Sep-2017 21:02:59.999'
736960.0021,4.430591122,0,'22-Sep-2017 00:02:59.999'
736960.1271,4.425469065,0,'22-Sep-2017 03:02:59.999'
736960.2521,4.430591122,0,'22-Sep-2017 06:02:59.999'
736960.3771,4.430591122,0,'22-Sep-2017 09:02:59.999'
736960.5021,4.430591122,0,'22-Sep-2017 12:02:59.999'
736960.6271,4.425469065,0,'22-Sep-2017 15:02:59.999'
736960.7521,4.425469065,0,'22-Sep-2017 18:02:59.999'
736960.8771,4.425469065,0,'22-Sep-2017 21:02:59.999'
736961.0021,4.425469065,0,'23-Sep-2017 00:02:59.999'
736961.1271,4.425469065,0,'23-Sep-2017 03:02:59.999'
736961.2521,4.430591122,0,'23-Sep-2017 06:02:59.999'
736961.3771,4.430591122,0,'23-Sep-2017 09:02:59.999'
736961.5021,4.430591122,0,'23-Sep-2017 12:02:59.999'
736961.6271,4.425469065,0,'23-Sep-2017 15:02:59.999'
736961.7521,4.425469065,0,'23-Sep-2017 18:02:59.999'
736961.8771,4.430591122,0,'23-Sep-2017 21:02:59.999'
736962.0021,4.430591122,0,'24-Sep-2017 00:02:59.999'
736962.1271,4.425469065,0,'24-Sep-2017 03:02:59.999'
736962.2521,4.430591122,0,'24-Sep-2017 06:02:59.999'
736962.3771,4.430591122,0,'24-Sep-2017 09:02:59.999'
736962.5021,4.430591122,0,'24-Sep-2017 12:02:59.999'
736962.6271,4.430591122,0,'24-Sep-2017 15:02:59.999'
736962.7521,4.425469065,0,'24-Sep-2017 18:02:59.999'
736962.8771,4.425469065,0,'24-Sep-2017 21:02:59.999'
736963.0021,4.425469065,0,'25-Sep-2017 00:02:59.999'
736963.1271,4.425469065,0,'25-Sep-2017 03:02:59.999'
736963.2521,4.430591122,0,'25-Sep-2017 06:02:59.999'
736963.3771,4.425469065,0,'25-Sep-2017 09:02:59.999'
736963.5021,4.425469065,0,'25-Sep-2017 12:02:59.999'
736963.6271,4.425469065,0,'25-Sep-2017 15:02:59.999'
736963.7521,4.410102893,0,'25-Sep-2017 18:02:59.999'
736963.8771,4.404980836,0,'25-Sep-2017 21:02:59.999'
736964.0021,4.394736617,0,'26-Sep-2017 00:02:59.999'
736964.1271,4.41522495,0,'26-Sep-2017 03:02:59.999'
736964.2521,4.420347008,0,'26-Sep-2017 06:02:59.999'
736964.3771,4.420347008,0,'26-Sep-2017 09:02:59.999'
736964.5021,4.425469065,0,'26-Sep-2017 12:02:59.999'
736964.6271,4.425469065,0,'26-Sep-2017 15:02:59.999'
736964.7521,4.477402118,0,'26-Sep-2017 18:02:59.999'
736964.8771,4.487056904,0,'26-Sep-2017 21:02:59.999'
736965.0021,4.50084968,0,'27-Sep-2017 00:02:59.999'
736965.1271,4.510504466,0,'27-Sep-2017 03:02:59.999'
736965.2521,4.518780132,0,'27-Sep-2017 06:02:59.999'
736965.3771,4.524297243,0,'27-Sep-2017 09:02:59.999'
736965.5021,4.524297243,0,'27-Sep-2017 12:02:59.999'
736965.6271,4.524297243,0,'27-Sep-2017 15:02:59.999'
736965.7521,4.524297243,0,'27-Sep-2017 18:02:59.999'
736965.8771,4.522788466,0,'27-Sep-2017 21:02:59.999'
736966.0021,4.522788466,0,'28-Sep-2017 00:02:59.999'
736966.1271,4.522788466,0,'28-Sep-2017 03:02:59.999'
736966.2521,4.522788466,0,'28-Sep-2017 06:02:59.999'
736966.3771,4.522788466,0,'28-Sep-2017 09:02:59.999'
736966.5021,4.517666409,0,'28-Sep-2017 12:02:59.999'
736966.6271,4.517666409,0,'28-Sep-2017 15:02:59.999'
736966.7521,4.522788466,0,'28-Sep-2017 18:02:59.999'
736966.8771,4.522788466,0,'28-Sep-2017 21:02:59.999'
736967.0021,4.522788466,0,'29-Sep-2017 00:02:59.999'
736967.1271,4.522788466,0,'29-Sep-2017 03:02:59.999'
736967.2521,4.517666409,0,'29-Sep-2017 06:02:59.999'
736967.3771,4.517666409,0,'29-Sep-2017 09:02:59.999'
736967.5021,4.517666409,0,'29-Sep-2017 12:02:59.999'
736967.6271,4.522788466,0,'29-Sep-2017 15:02:59.999'
736967.7521,4.517666409,0,'29-Sep-2017 18:02:59.999'
736967.8771,4.517666409,0,'29-Sep-2017 21:02:59.999'
736968.0021,4.512544247,0,'30-Sep-2017 00:02:59.999'
736968.1271,4.517666409,0,'30-Sep-2017 03:02:59.999'
736968.2521,4.517666409,0,'30-Sep-2017 06:02:59.999'
736968.3771,4.517666409,0,'30-Sep-2017 09:02:59.999'
736968.5021,4.517666409,0,'30-Sep-2017 12:02:59.999'
736968.6271,4.522788466,0,'30-Sep-2017 15:02:59.999'
736968.7521,4.527910523,0,'30-Sep-2017 18:02:59.999'
736968.8771,4.522788466,0,'30-Sep-2017 21:02:59.999'
736969.0021,4.522788466,0,'01-Oct-2017 00:02:59.999'
736969.1271,4.522788466,0,'01-Oct-2017 03:02:59.999'
736969.2521,4.522788466,0,'01-Oct-2017 06:02:59.999'
736969.3771,4.527910523,0,'01-Oct-2017 09:02:59.999'
736969.5021,4.533032581,0,'01-Oct-2017 12:02:59.999'
736969.6271,4.533032581,0,'01-Oct-2017 15:02:59.999'
736969.7521,4.533032581,0,'01-Oct-2017 18:02:59.999'
736969.8771,4.533032581,0,'01-Oct-2017 21:02:59.999'
736970.0021,4.533032581,0,'02-Oct-2017 00:02:59.999'
736970.1271,4.533032581,0,'02-Oct-2017 03:02:59.999'
736970.2521,4.533032581,0,'02-Oct-2017 06:02:59.999'
736970.3771,4.533032581,0,'02-Oct-2017 09:02:59.999'
736970.5021,4.527910523,0,'02-Oct-2017 12:02:59.999'
736970.6271,4.527910523,0,'02-Oct-2017 15:02:59.999'
736970.7521,4.533032581,0,'02-Oct-2017 18:02:59.999'
736970.8771,4.527910523,0,'02-Oct-2017 21:02:59.999'
736971.0021,4.527910523,0,'03-Oct-2017 00:02:59.999'
736971.1271,4.527910523,0,'03-Oct-2017 03:02:59.999'
736971.2521,4.527910523,0,'03-Oct-2017 06:02:59.999'
736971.3771,4.522788466,0,'03-Oct-2017 09:02:59.999'
736971.5021,4.533032581,0,'03-Oct-2017 12:02:59.999'
736971.6271,4.533032581,0,'03-Oct-2017 15:02:59.999'
736971.7521,4.533032581,0,'03-Oct-2017 18:02:59.999'
736971.8771,4.527910523,0,'03-Oct-2017 21:02:59.999'
736972.0021,4.527910523,0,'04-Oct-2017 00:02:59.999'
736972.1271,4.527910523,0,'04-Oct-2017 03:02:59.999'
736972.2521,4.533032581,0,'04-Oct-2017 06:02:59.999'
736972.3771,4.533032581,0,'04-Oct-2017 09:02:59.999'
736972.5021,4.533032581,0,'04-Oct-2017 12:02:59.999'
736972.6271,4.533032581,0,'04-Oct-2017 15:02:59.999'
736972.7521,4.527910523,0,'04-Oct-2017 18:02:59.999'
736972.8771,4.538154638,0,'04-Oct-2017 21:02:59.999'
736973.0021,4.527910523,0,'05-Oct-2017 00:02:59.999'
736973.1271,4.533032581,0,'05-Oct-2017 03:02:59.999'
736973.2521,4.533032581,0,'05-Oct-2017 06:02:59.999'
736973.3771,4.538154638,0,'05-Oct-2017 09:02:59.999'
736973.5021,4.538154638,0,'05-Oct-2017 12:02:59.999'
736973.6271,4.533032581,0,'05-Oct-2017 15:02:59.999'
736973.7521,4.527910523,0,'05-Oct-2017 18:02:59.999'
736973.8771,4.517666409,0,'05-Oct-2017 21:02:59.999'
736974.0021,4.517666409,0,'06-Oct-2017 00:02:59.999'
736974.1271,4.522788466,0,'06-Oct-2017 03:02:59.999'
736974.2521,4.522788466,0,'06-Oct-2017 06:02:59.999'
736974.3771,4.522788466,0,'06-Oct-2017 09:02:59.999'
736974.5021,4.522788466,0,'06-Oct-2017 12:02:59.999'
736974.6271,4.522788466,0,'06-Oct-2017 15:02:59.999'
736974.7521,4.517666409,0,'06-Oct-2017 18:02:59.999'
736974.8771,4.517666409,0,'06-Oct-2017 21:02:59.999'
736975.0021,4.517666409,0,'07-Oct-2017 00:02:59.999'
736975.1271,4.512544247,0,'07-Oct-2017 03:02:59.999'
736975.2521,4.517666409,0,'07-Oct-2017 06:02:59.999'
736975.3771,4.517666409,0,'07-Oct-2017 09:02:59.999'
736975.5021,4.522788466,0,'07-Oct-2017 12:02:59.999'
736975.6271,4.522788466,0,'07-Oct-2017 15:02:59.999'
736975.7521,4.522788466,0,'07-Oct-2017 18:02:59.999'
736975.8771,4.527910523,0,'07-Oct-2017 21:02:59.999'
736976.0021,4.522788466,0,'08-Oct-2017 00:02:59.999'
736976.1271,4.522788466,0,'08-Oct-2017 03:02:59.999'
736976.2521,4.522788466,0,'08-Oct-2017 06:02:59.999'
736976.3771,4.522788466,0,'08-Oct-2017 09:02:59.999'
736976.5021,4.522788466,0,'08-Oct-2017 12:02:59.999'
736976.6271,4.522788466,0,'08-Oct-2017 15:02:59.999'
736976.7521,4.522788466,0,'08-Oct-2017 18:02:59.999'
736976.8771,4.522788466,0,'08-Oct-2017 21:02:59.999'
736977.0021,4.522788466,0,'09-Oct-2017 00:02:59.999'
736977.1271,4.522788466,0,'09-Oct-2017 03:02:59.999'
736977.2521,4.522788466,0,'09-Oct-2017 06:02:59.999'
736977.3771,4.522788466,0,'09-Oct-2017 09:02:59.999'
736977.5021,4.522788466,0,'09-Oct-2017 12:02:59.999'
736977.6271,4.522788466,0,'09-Oct-2017 15:02:59.999'
736977.7521,4.522788466,0,'09-Oct-2017 18:02:59.999'
736977.8771,4.522788466,0,'09-Oct-2017 21:02:59.999'
736978.0021,4.522788466,0,'10-Oct-2017 00:02:59.999'
736978.1271,4.517666409,0,'10-Oct-2017 03:02:59.999'
736978.2521,4.522788466,0,'10-Oct-2017 06:02:59.999'
736978.3771,4.522788466,0,'10-Oct-2017 09:02:59.999'
736978.5021,4.522788466,0,'10-Oct-2017 12:02:59.999'
736978.6271,4.522788466,0,'10-Oct-2017 15:02:59.999'
736978.7521,4.522788466,0,'10-Oct-2017 18:02:59.999'
736978.8771,4.522788466,0,'10-Oct-2017 21:02:59.999'
736979.0021,4.522788466,0,'11-Oct-2017 00:02:59.999'
736979.1271,4.517666409,0,'11-Oct-2017 03:02:59.999'
736979.2521,4.522788466,0,'11-Oct-2017 06:02:59.999'
736979.3771,4.522788466,0,'11-Oct-2017 09:02:59.999'
736979.5021,4.522788466,0,'11-Oct-2017 12:02:59.999'
736979.6271,4.522788466,0,'11-Oct-2017 15:02:59.999'
736979.7521,4.517666409,0,'11-Oct-2017 18:02:59.999'
736979.8771,4.517666409,0,'11-Oct-2017 21:02:59.999'
736980.0021,4.517666409,0,'12-Oct-2017 00:02:59.999'
736980.1271,4.517666409,0,'12-Oct-2017 03:02:59.999'
736980.2521,4.517666409,0,'12-Oct-2017 06:02:59.999'
736980.3771,4.522788466,0,'12-Oct-2017 09:02:59.999'
736980.5021,4.517666409,0,'12-Oct-2017 12:02:59.999'
736980.6271,4.522788466,0,'12-Oct-2017 15:02:59.999'
736980.7521,4.517666409,0,'12-Oct-2017 18:02:59.999'
736980.8771,4.517666409,0,'12-Oct-2017 21:02:59.999'
736981.0021,4.517666409,0,'13-Oct-2017 00:02:59.999'
736981.1271,4.517666409,0,'13-Oct-2017 03:02:59.999'
736981.2521,4.517666409,0,'13-Oct-2017 06:02:59.999'
736981.3771,4.522788466,0,'13-Oct-2017 09:02:59.999'
736981.5021,4.522788466,0,'13-Oct-2017 12:02:59.999'
736981.6271,4.522788466,0,'13-Oct-2017 15:02:59.999'
736981.7521,4.522788466,0,'13-Oct-2017 18:02:59.999'
736981.8771,4.517666409,0,'13-Oct-2017 21:02:59.999'
736982.0021,4.517666409,0,'14-Oct-2017 00:02:59.999'
736982.1264,4.517666409,0,'14-Oct-2017 03:02:00.000'
736982.2514,4.517666409,0,'14-Oct-2017 06:02:00.000'
736982.3764,4.522788466,0,'14-Oct-2017 09:02:00.000'
